#Date/Time of Update: 2019-10-18 15:42:32 GMT,#Game ID,#Game Date,#Game Time,#Schedule Status,#Played Status,#Current Period,#Current Period Seconds Remaining,#Current Intermission,#Away Team ID,#Away Team Abbr.,#Away Team City,#Away Team Name,#Home Team ID,#Home Team Abbr.,#Home Team City,#Home Team Name,#Venue ID,#Venue Name,#Away Score,#Home Score Total,#Quarter 1 Away Score,#Quarter 1 Home Score,#Quarter 2 Away Score,#Quarter 2 Home Score,#Quarter 3 Away Score,#Quarter 3 Home Score,#Quarter 4 Away Score,#Quarter 4 Home Score,#Quarter 5 Away Score,#Quarter 5 Home Score,#Quarter 6 Away Score,#Quarter 6 Home Score,#Quarter 7 Away Score,#Quarter 7 Home Score
,42368,2017-11-28,01:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,89,CHI,Chicago,Bulls,10,KeyBank Center,104,99,28,29,18,14,27,27,31,29,,,,,,,,,,,,
,42369,2017-11-28,01:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,100,MIN,Minnesota,Timberwolves,94,Target Center,92,89,23,30,20,21,25,20,24,18,,,,,,,,,,,,
,42370,2017-11-28,03:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,103,SAC,Sacramento,Kings,97,Sleep Train Arena,112,87,32,26,29,11,31,22,20,28,,,,,,,,,,,,
,42371,2017-11-28,03:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,77,106,24,26,25,22,17,28,11,30,,,,,,,,,,,,
,42372,2017-11-29,00:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,95,ORL,Orlando,Magic,89,Amway Center,108,121,25,31,32,28,23,28,28,34,,,,,,,,,,,,
,42373,2017-11-29,00:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,88,DET,Detroit,Pistons,145,Little Caesars Arena,107,131,19,36,22,33,29,35,37,27,,,,,,,,,,,,
,42374,2017-11-29,00:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,113,118,18,28,22,30,25,26,48,34,,,,,,,,,,,,
,42375,2017-11-29,00:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,83,NYK,New York,Knicks,12,Madison Square Garden,86,115,22,33,22,32,20,23,22,27,,,,,,,,,,,,
,42376,2017-11-29,00:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,81,TOR,Toronto,Raptors,1,Air Canada Center,113,126,25,32,27,39,33,22,28,33,,,,,,,,,,,,
,42377,2017-11-29,01:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,120,102,28,29,34,20,31,27,27,26,,,,,,,,,,,,
,42378,2017-11-29,01:00:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,109,HOU,Houston,Rockets,102,Toyota Center,97,118,27,22,22,32,22,35,26,29,,,,,,,,,,,,
,42379,2017-11-29,01:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,106,SAS,San Antonio,Spurs,99,AT&T Center,95,104,21,28,28,30,24,21,22,25,,,,,,,,,,,,
,42380,2017-11-29,01:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,108,DAL,Dallas,Mavericks,2,American Airlines Center,109,104,21,27,27,20,32,29,29,28,,,,,,,,,,,,
,42381,2017-11-29,03:30:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,105,LAL,Los Angeles,Lakers,25,Staples Center,127,123,30,20,20,34,34,30,25,25,18,14,,,,,,,,
,42382,2017-11-30,00:30:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,91,ATL,Atlanta,Hawks,20,Philips Arena,121,114,42,35,21,32,36,23,22,24,,,,,,,,,,,,
,42383,2017-11-30,00:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,82,BOS,Boston,Celtics,27,TD Garden,97,108,22,28,22,26,27,22,26,32,,,,,,,,,,,,
,42384,2017-11-30,02:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,99,DEN,Denver,Nuggets,19,Pepsi Center,110,111,39,30,29,32,24,29,18,20,,,,,,,,,,,,
,42385,2017-11-30,03:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,97,POR,Portland,Trail Blazers,91,Moda Center,103,91,33,21,27,24,27,21,16,25,,,,,,,,,,,,
,42386,2017-11-30,03:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,102,LAC,Los Angeles,Clippers,25,Staples Center,126,107,26,27,35,34,33,26,32,20,,,,,,,,,,,,
,42387,2017-12-01,00:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,94,WAS,Washington,Wizards,13,Capital One Arena,91,109,26,26,26,20,15,35,24,28,,,,,,,,,,,,
,42388,2017-12-01,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,95,ORL,Orlando,Magic,89,Amway Center,133,112,41,34,37,29,24,28,31,21,,,,,,,,,,,,
,42389,2017-12-01,00:30:00 GMT,NORMAL,COMPLETED,,,,87,IND,Indiana,Pacers,81,TOR,Toronto,Raptors,1,Air Canada Center,115,120,32,27,26,38,31,29,26,26,,,,,,,,,,,,
,42390,2017-12-01,01:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,107,MEM,Memphis,Grizzlies,100,FedEx Forum,95,79,24,18,23,20,21,21,27,20,,,,,,,,,,,,
,42391,2017-12-01,01:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,92,MIA,Miami,Heat,86,American Airlines Arena,100,105,30,22,19,28,26,29,25,26,,,,,,,,,,,,
,42392,2017-12-01,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,89,CHI,Chicago,Bulls,10,KeyBank Center,107,106,29,31,32,29,21,21,25,25,,,,,,,,,,,,
,42393,2017-12-01,01:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,107,111,33,42,21,22,25,21,28,26,,,,,,,,,,,,
,42394,2017-12-01,02:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,108,114,29,27,26,16,29,37,24,34,,,,,,,,,,,,
,42395,2017-12-02,18:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,82,BOS,Boston,Celtics,27,TD Garden,111,116,22,31,32,29,25,29,32,27,,,,,,,,,,,,
,42396,2017-12-02,19:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,108,DAL,Dallas,Mavericks,2,American Airlines Center,82,108,17,24,21,35,28,27,16,22,,,,,,,,,,,,
,42397,2017-12-02,20:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,84,BRO,Brooklyn,Nets,78,Barclays Center,114,102,25,22,29,23,27,30,33,27,,,,,,,,,,,,
,42398,2017-12-02,00:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,111,116,32,28,20,38,30,27,29,23,,,,,,,,,,,,
,42399,2017-12-02,00:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,103,108,25,32,22,31,33,17,23,28,,,,,,,,,,,,
,42400,2017-12-02,01:30:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,104,109,25,33,27,30,24,25,28,21,,,,,,,,,,,,
,42401,2017-12-02,02:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,99,DEN,Denver,Nuggets,19,Pepsi Center,100,115,29,34,30,21,21,23,20,37,,,,,,,,,,,,
,42402,2017-12-02,03:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,97,POR,Portland,Trail Blazers,91,Moda Center,123,116,26,33,34,24,38,25,25,34,,,,,,,,,,,,
,42403,2017-12-03,20:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,83,NYK,New York,Knicks,12,Madison Square Garden,105,100,36,25,18,26,24,25,27,24,,,,,,,,,,,,
,42404,2017-12-03,00:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,100,MIN,Minnesota,Timberwolves,94,Target Center,106,112,27,31,28,29,21,18,30,34,,,,,,,,,,,,
,42405,2017-12-03,00:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,87,90,18,25,25,29,30,22,14,14,,,,,,,,,,,,
,42406,2017-12-03,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,92,MIA,Miami,Heat,86,American Airlines Arena,123,95,33,36,29,24,37,17,24,18,,,,,,,,,,,,
,43390,2017-12-03,02:30:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,105,LAL,Los Angeles,Lakers,25,Staples Center,118,95,27,27,34,19,24,27,33,22,,,,,,,,,,,,
,42408,2017-12-04,00:00:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,93,CHA,Charlotte,Hornets,87,Spectrum Center,94,104,23,26,22,28,29,21,20,29,,,,,,,,,,,,
,42409,2017-12-04,00:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,97,115,19,31,21,35,25,29,32,20,,,,,,,,,,,,
,42410,2017-12-04,00:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,115,101,28,28,32,19,29,32,26,22,,,,,,,,,,,,
,42411,2017-12-04,00:30:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,82,BOS,Boston,Celtics,27,TD Garden,100,111,26,34,23,28,32,26,19,23,,,,,,,,,,,,
,42412,2017-12-04,00:30:00 GMT,NORMAL,COMPLETED,,,,84,BRO,Brooklyn,Nets,91,ATL,Atlanta,Hawks,20,Philips Arena,110,90,33,32,20,22,31,15,26,21,,,,,,,,,,,,
,42413,2017-12-04,01:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,89,CHI,Chicago,Bulls,10,KeyBank Center,113,91,29,22,32,23,25,26,27,20,,,,,,,,,,,,
,42414,2017-12-04,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,125,115,26,33,23,36,39,22,37,24,,,,,,,,,,,,
,42415,2017-12-04,01:00:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,107,MEM,Memphis,Grizzlies,100,FedEx Forum,92,95,26,29,27,27,22,20,17,19,,,,,,,,,,,,
,42416,2017-12-04,01:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,108,DAL,Dallas,Mavericks,2,American Airlines Center,105,122,23,39,24,25,35,29,23,29,,,,,,,,,,,,
,42417,2017-12-04,01:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,106,SAS,San Antonio,Spurs,99,AT&T Center,93,96,29,28,24,22,20,19,20,27,,,,,,,,,,,,
,42418,2017-12-04,02:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,69,116,15,29,15,35,22,24,17,28,,,,,,,,,,,,
,42419,2017-12-05,00:30:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,81,TOR,Toronto,Raptors,1,Air Canada Center,113,126,23,36,23,19,33,42,34,29,,,,,,,,,,,,
,42420,2017-12-05,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,94,100,28,19,19,20,33,29,14,32,,,,,,,,,,,,
,42421,2017-12-05,03:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,97,POR,Portland,Trail Blazers,91,Moda Center,106,92,24,22,27,15,28,29,27,26,,,,,,,,,,,,
,42422,2017-12-06,00:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,96,98,30,20,25,19,28,30,13,29,,,,,,,,,,,,
,42423,2017-12-06,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,95,ORL,Orlando,Magic,89,Amway Center,106,110,23,31,29,13,27,30,17,22,10,14,,,,,,,,
,42424,2017-12-06,00:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,95,101,22,19,35,29,21,25,17,28,,,,,,,,,,,,
,42425,2017-12-06,00:30:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,83,NYK,New York,Knicks,12,Madison Square Garden,88,99,32,23,17,26,18,27,21,23,,,,,,,,,,,,
,42426,2017-12-06,00:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,82,BOS,Boston,Celtics,27,TD Garden,90,97,26,24,31,23,16,23,17,27,,,,,,,,,,,,
,42427,2017-12-06,01:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,93,CHA,Charlotte,Hornets,87,Spectrum Center,101,87,26,18,27,20,26,30,22,19,,,,,,,,,,,,
,42428,2017-12-06,01:00:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,100,104,27,30,24,30,25,16,24,28,,,,,,,,,,,,
,42429,2017-12-06,01:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,114,123,33,33,33,34,25,30,23,26,,,,,,,,,,,,
,42430,2017-12-06,01:30:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,106,SAS,San Antonio,Spurs,99,AT&T Center,105,117,35,27,23,30,24,29,23,31,,,,,,,,,,,,
,42431,2017-12-06,03:30:00 GMT,NORMAL,COMPLETED,,,,100,MIN,Minnesota,Timberwolves,102,LAC,Los Angeles,Clippers,25,Staples Center,113,107,29,22,33,27,26,31,25,27,,,,,,,,,,,,
,42432,2017-12-07,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,85,PHI,Philadelphia,76ers,29,Wells Fargo Center,107,104,32,25,25,24,22,21,28,34,,,,,,,,,,,,
,42433,2017-12-07,02:00:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,109,99,26,28,31,24,28,32,24,15,,,,,,,,,,,,
,42434,2017-12-07,03:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,84,BRO,Brooklyn,Nets,78,Barclays Center,95,100,33,20,25,29,21,25,16,26,,,,,,,,,,,,
,42435,2017-12-07,03:30:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,98,UTA,Utah,Jazz,92,Vivint Smart Home Arena,112,101,25,20,26,26,37,20,24,35,,,,,,,,,,,,
,42436,2017-12-08,00:00:00 GMT,NORMAL,COMPLETED,,,,101,GSW,Golden State,Warriors,88,DET,Detroit,Pistons,145,Little Caesars Arena,102,98,30,24,16,26,31,17,25,31,,,,,,,,,,,,
,42437,2017-12-08,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,95,ORL,Orlando,Magic,89,Amway Center,103,89,14,25,35,23,32,22,22,19,,,,,,,,,,,,
,42438,2017-12-08,00:00:00 GMT,NORMAL,COMPLETED,,,,89,CHI,Chicago,Bulls,93,CHA,Charlotte,Hornets,87,Spectrum Center,119,111,31,25,21,27,23,27,31,27,13,5,,,,,,,,
,42439,2017-12-08,00:00:00 GMT,NORMAL,COMPLETED,,,,86,CLE,Cleveland,Cavaliers,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,102,106,33,32,30,25,23,32,16,17,,,,,,,,,,,,
,42440,2017-12-08,01:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,102,109,25,22,29,27,24,28,24,32,,,,,,,,,,,,
,42441,2017-12-08,01:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,107,MEM,Memphis,Grizzlies,100,FedEx Forum,116,107,25,34,32,28,35,31,24,14,,,,,,,,,,,,
,42442,2017-12-08,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,116,109,24,25,23,28,30,29,25,20,14,7,,,,,,,,
,42443,2017-12-08,02:30:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,106,SAS,San Antonio,Spurs,99,AT&T Center,102,105,31,26,24,30,27,21,20,28,,,,,,,,,,,,
,42444,2017-12-09,20:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,102,LAC,Los Angeles,Clippers,25,Staples Center,112,113,27,30,22,32,32,23,31,28,,,,,,,,,,,,
,42445,2017-12-09,23:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,84,BRO,Brooklyn,Nets,78,Barclays Center,101,89,24,26,26,27,25,19,26,17,,,,,,,,,,,,
,42446,2017-12-09,00:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,93,CHA,Charlotte,Hornets,87,Spectrum Center,110,99,28,29,24,27,24,19,34,24,,,,,,,,,,,,
,42447,2017-12-09,00:30:00 GMT,NORMAL,COMPLETED,,,,95,ORL,Orlando,Magic,91,ATL,Atlanta,Hawks,20,Philips Arena,110,117,22,32,32,25,33,32,23,28,,,,,,,,,,,,
,42448,2017-12-09,01:00:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,89,CHI,Chicago,Bulls,10,KeyBank Center,102,104,18,27,26,22,26,19,32,36,,,,,,,,,,,,
,42449,2017-12-09,01:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,98,105,24,23,22,29,27,26,25,27,,,,,,,,,,,,
,42450,2017-12-09,01:30:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,90,MIL,Milwaukee,Bucks,84,BMO Bradley Harris Center,100,117,19,29,23,22,24,32,34,34,,,,,,,,,,,,
,42451,2017-12-09,02:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,107,MEM,Memphis,Grizzlies,100,FedEx Forum,102,101,19,34,27,23,21,9,25,26,10,9,,,,,,,,
,42452,2017-12-09,02:00:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,104,101,28,17,24,22,27,32,25,30,,,,,,,,,,,,
,42453,2017-12-09,03:00:00 GMT,NORMAL,COMPLETED,,,,109,HOU,Houston,Rockets,97,POR,Portland,Trail Blazers,91,Moda Center,124,117,31,37,31,25,22,36,40,19,,,,,,,,,,,,
,42454,2017-12-10,20:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,103,SAC,Sacramento,Kings,97,Sleep Train Arena,102,87,22,17,32,29,25,21,23,20,,,,,,,,,,,,
,42455,2017-12-10,21:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,88,DET,Detroit,Pistons,145,Little Caesars Arena,91,81,29,21,15,16,29,22,18,22,,,,,,,,,,,,
,42456,2017-12-10,22:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,116,126,35,22,31,37,22,31,26,24,2,12,,,,,,,,
,42457,2017-12-10,00:00:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,100,MIN,Minnesota,Timberwolves,94,Target Center,92,97,24,23,24,24,21,24,23,26,,,,,,,,,,,,
,42458,2017-12-10,00:00:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,124,131,26,32,29,34,40,21,29,44,,,,,,,,,,,,
,42459,2017-12-10,00:30:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,83,NYK,New York,Knicks,12,Madison Square Garden,107,111,21,24,31,27,23,25,32,35,,,,,,,,,,,,
,42460,2017-12-11,01:00:00 GMT,NORMAL,COMPLETED,,,,110,NOP,New Orleans,Pelicans,109,HOU,Houston,Rockets,102,Toyota Center,123,130,41,35,35,43,27,18,20,34,,,,,,,,,,,,
,42461,2017-12-11,01:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,107,MEM,Memphis,Grizzlies,100,FedEx Forum,107,82,21,23,24,19,25,18,37,22,,,,,,,,,,,,
,42462,2017-12-11,01:00:00 GMT,NORMAL,COMPLETED,,,,82,BOS,Boston,Celtics,89,CHI,Chicago,Bulls,10,KeyBank Center,85,108,29,28,13,28,21,22,22,30,,,,,,,,,,,,
,42463,2017-12-11,01:00:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,96,OKL,Oklahoma City,Thunder,90,Chesapeake Energy Arena,116,103,34,26,18,26,40,22,24,29,,,,,,,,,,,,
,42464,2017-12-11,03:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,101,GSW,Golden State,Warriors,95,Oracle Arena,104,111,28,27,19,33,28,33,29,18,,,,,,,,,,,,
,42465,2017-12-11,03:30:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,102,LAC,Los Angeles,Clippers,25,Staples Center,91,96,30,19,23,32,21,19,17,26,,,,,,,,,,,,
,42466,2017-12-12,00:00:00 GMT,NORMAL,COMPLETED,,,,91,ATL,Atlanta,Hawks,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,114,123,31,31,17,31,29,32,37,29,,,,,,,,,,,,
,42467,2017-12-12,00:00:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,88,DET,Detroit,Pistons,145,Little Caesars Arena,103,84,26,18,23,22,31,20,23,24,,,,,,,,,,,,
,42468,2017-12-12,00:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,83,NYK,New York,Knicks,12,Madison Square Garden,109,113,29,25,22,25,28,26,20,23,10,14,,,,,,,,
,42469,2017-12-12,00:30:00 GMT,NORMAL,COMPLETED,,,,94,WAS,Washington,Wizards,84,BRO,Brooklyn,Nets,78,Barclays Center,98,103,22,30,29,21,27,28,20,24,,,,,,,,,,,,
,42471,2017-12-12,01:30:00 GMT,NORMAL,COMPLETED,,,,106,SAS,San Antonio,Spurs,108,DAL,Dallas,Mavericks,2,American Airlines Center,89,95,23,30,21,16,25,21,20,28,,,,,,,,,,,,
,42470,2017-12-12,02:30:00 GMT,NORMAL,COMPLETED,,,,85,PHI,Philadelphia,76ers,100,MIN,Minnesota,Timberwolves,94,Target Center,118,112,20,27,28,24,26,25,26,24,18,12,,,,,,,,
,42472,2017-12-12,03:00:00 GMT,NORMAL,COMPLETED,,,,104,PHX,Phoenix,Suns,103,SAC,Sacramento,Kings,97,Sleep Train Arena,92,99,23,21,28,28,23,25,18,25,,,,,,,,,,,,
,42473,2017-12-13,00:00:00 GMT,NORMAL,COMPLETED,,,,96,OKL,Oklahoma City,Thunder,87,IND,Indiana,Pacers,81,Bankers Life Fieldhouse,100,95,22,27,29,19,22,23,27,26,,,,,,,,,,,,
,42474,2017-12-13,00:00:00 GMT,NORMAL,COMPLETED,,,,102,LAC,Los Angeles,Clippers,95,ORL,Orlando,Magic,89,Amway Center,106,95,13,24,32,16,29,28,32,27,,,,,,,,,,,,
,42475,2017-12-13,00:00:00 GMT,NORMAL,COMPLETED,,,,107,MEM,Memphis,Grizzlies,94,WAS,Washington,Wizards,13,Capital One Arena,87,93,12,22,17,19,28,19,30,33,,,,,,,,,,,,
,42476,2017-12-13,00:30:00 GMT,NORMAL,COMPLETED,,,,99,DEN,Denver,Nuggets,82,BOS,Boston,Celtics,27,TD Garden,118,124,31,30,28,38,33,29,26,27,,,,,,,,,,,,
,42477,2017-12-13,00:30:00 GMT,NORMAL,COMPLETED,,,,97,POR,Portland,Trail Blazers,92,MIA,Miami,Heat,86,American Airlines Arena,102,95,21,33,29,27,20,19,32,16,,,,,,,,,,,,
,42478,2017-12-13,01:00:00 GMT,NORMAL,COMPLETED,,,,98,UTA,Utah,Jazz,89,CHI,Chicago,Bulls,10,KeyBank Center,100,103,24,30,24,19,26,28,26,26,,,,,,,,,,,,
,42479,2017-12-13,01:00:00 GMT,NORMAL,COMPLETED,,,,90,MIL,Milwaukee,Bucks,110,NOP,New Orleans,Pelicans,103,Smoothie King Center,108,115,37,32,26,30,22,25,23,28,,,,,,,,,,,,
,42480,2017-12-13,02:00:00 GMT,NORMAL,COMPLETED,,,,81,TOR,Toronto,Raptors,104,PHX,Phoenix,Suns,98,Talking Stick Resort Arena,115,109,37,31,21,21,34,27,23,30,,,,,,,,,,,,
,42481,2017-12-13,02:30:00 GMT,NORMAL,COMPLETED,,,,93,CHA,Charlotte,Hornets,109,HOU,Houston,Rockets,102,Toyota Center,96,108,23,38,26,25,20,28,27,17,,,,,,,,,,,,
,42482,2017-12-14,00:30:00 GMT,NORMAL,COMPLETED,,,,88,DET,Detroit,Pistons,91,ATL,Atlanta,Hawks,20,Philips Arena,105,91,30,31,29,15,26,18,20,27,,,,,,,,,,,,
,42483,2017-12-14,00:30:00 GMT,NORMAL,COMPLETED,,,,83,NYK,New York,Knicks,84,BRO,Brooklyn,Nets,78,Barclays Center,111,104,32,26,31,24,24,32,24,22,,,,,,,,,,,,
,42484,2017-12-14,01:00:00 GMT,NORMAL,COMPLETED,,,,105,LAL,Los Angeles,Lakers,86,CLE,Cleveland,Cavaliers,80,Quicken Loans Arena,112,121,26,24,34,39,26,31,26,27,,,,,,,,,,,,
,42485,2017-12-14,01:00:00 GMT,NORMAL,COMPLETED,,,,103,SAC,Sacramento,Kings,100,MIN,Minnesota,Timberwolves,94,Target Center,96,119,22,32,33,32,16,31,25,24,,,,,,,,,,,,
,42486,2017-12-14,03:30:00 GMT,NORMAL,COMPLETED,,,,108,DAL,Dallas,Mavericks,101,GSW,Golden State,Warriors,95,Oracle Arena,97,112,28,24,20,24,25,32,24,32,,,,,,,,,,,,
,42487,2017-12-15,00:00:00 GMT,NORMAL,COMPLETED,,,,92,MIA,Miami,Heat,93,CHA,Charlotte,Hornets,87,Spectrum Center,104,98,24,19,29,28,26,24,25,27,,,,,,,,,,,,
